STATION,avg_temp_f,max_temp_f,min_temp_f,total_precip_in,avg_wind,max_wind,YEAR
USR0000I3MI,77.57608695652173,93.0,36.0,0.0,,,2006
USR0000IARC,85.81521739130434,103.0,34.0,0.0,,,2006
USR0000IBAS,74.29347826086956,91.0,26.0,0.0,,,2006
USR0000IBEA,72.91954022988506,90.0,29.0,0.0,,,2006
USR0000IBOF,81.28260869565217,99.0,40.0,0.0,,,2006
USR0000IBON,78.8913043478261,97.0,25.0,0.0,,,2006
USR0000IBRA,88.1413043478261,103.0,33.0,0.0,,,2006
USR0000IBUL,85.1304347826087,100.0,27.0,0.0,,,2006
USR0000ICAN,67.47826086956522,84.0,31.0,0.0,,,2006
USR0000ICHL,86.75,104.0,34.0,0.0,,,2006
USR0000ICOP,74.23913043478261,91.0,12.0,0.0,,,2006
USR0000ICOT,85.44827586206897,106.0,47.0,0.0,,,2006
USR0000ICRY,86.5,103.0,35.0,0.0,,,2006
USR0000IDEA,86.66304347826087,104.0,47.0,0.0,,,2006
USR0000IDEN,87.94565217391305,106.0,44.0,0.0,,,2006
USR0000IDEP,83.18478260869566,98.0,35.0,0.0,,,2006
USR0000IDER,82.5,98.0,41.0,0.0,,,2006
USR0000IDIA,35.23913043478261,91.0,-32.0,0.0,,,2006
USR0000IEAG,78.5909090909091,94.0,35.0,0.0,,,2006
USR0000IEZR,77.01086956521739,95.0,32.0,0.0,,,2006
USR0000IFEN,90.26086956521739,107.0,41.0,0.0,,,2006
USR0000IFIS,79.33333333333333,96.0,34.0,0.0,,,2006
USR0000IFLE,80.54347826086956,96.0,31.0,0.0,,,2006
USR0000IFLI,87.81521739130434,102.0,-32.0,0.0,,,2006
USR0000IGAS,81.76086956521739,97.0,29.0,0.0,,,2006
USR0000IGOO,83.25,100.0,38.0,0.0,,,2006
USR0000IGRA,82.84782608695652,97.0,39.0,0.0,,,2006
USR0000IGRL,78.48913043478261,92.0,26.0,0.0,,,2006
USR0000IHPK,72.28260869565217,92.0,29.0,0.0,,,2006
USR0000IHSB,85.48913043478261,102.0,33.0,0.0,,,2006
USR0000IIND,91.29347826086956,111.0,36.0,0.0,,,2006
USR0000IISP,77.28,88.0,26.0,0.0,,,2006
USR0000IKEL,85.31521739130434,102.0,38.0,0.0,,,2006
USR0000IKRI,82.1195652173913,100.0,38.0,0.0,,,2006
USR0000ILCR,87.70652173913044,107.0,37.0,0.0,,,2006
USR0000ILEA,80.6086956521739,98.0,25.0,0.0,,,2006
USR0000ILIN,73.14117647058823,91.0,36.0,0.0,,,2006
USR0000ILIT,84.94565217391305,102.0,39.0,0.0,,,2006
USR0000ILOD,76.71739130434783,95.0,25.0,0.0,,,2006
USR0000ILUC,91.33695652173913,108.0,42.0,0.0,,,2006
USR0000IMHO,94.3695652173913,114.0,38.0,0.0,,,2006
USR0000IMOD,77.94565217391305,93.0,-32.0,0.0,,,2006
USR0000IMOL,79.09782608695652,94.0,38.0,0.0,,,2006
USR0000IMOO,89.18478260869566,107.0,38.0,0.0,,,2006
USR0000IMUL,79.77173913043478,95.0,32.0,0.0,,,2006
USR0000INOR,80.6195652173913,94.0,28.0,0.0,,,2006
USR0000INUC,78.48913043478261,97.0,43.0,0.0,,,2006
USR0000IOHI,80.90217391304348,96.0,33.0,0.0,,,2006
USR0000IPCK,85.1195652173913,101.0,32.0,0.0,,,2006
USR0000IPCN,78.21739130434783,93.0,38.0,0.0,,,2006
USR0000IPCR,78.64912280701755,91.0,35.0,0.0,,,2006
USR0000IPIE,83.18478260869566,100.0,32.0,0.0,,,2006
USR0000IPIN,82.47826086956522,100.0,40.0,0.0,,,2006
USR0000IPIT,94.95652173913044,113.0,48.0,0.0,,,2006
USR0000IPOB,86.43478260869566,103.0,36.0,0.0,,,2006
USR0000IPOT,85.31521739130434,106.0,36.0,0.0,,,2006
USR0000IPOW,85.34567901234568,105.0,33.0,0.0,,,2006
USR0000IPRL,80.69565217391305,101.0,34.0,0.0,,,2006
USR0000IRAF,89.5,108.0,34.0,0.0,,,2006
USR0000IRED,82.23913043478261,100.0,27.0,0.0,,,2006
USR0000IROA,70.20652173913044,88.0,28.0,0.0,,,2006
USR0000IROC,89.26086956521739,107.0,34.0,0.0,,,2006
USR0000IROU,75.52777777777777,90.0,32.0,0.0,,,2006
USR0000ISAD,72.425,91.0,34.0,0.0,,,2006
USR0000ISAL,81.53260869565217,99.0,38.0,0.0,,,2006
USR0000ISHO,81.95652173913044,103.0,42.0,0.0,,,2006
USR0000ISKI,81.26086956521739,100.0,35.0,0.0,,,2006
USR0000ISKU,80.79347826086956,99.0,34.0,0.0,,,2006
USR0000ISLA,93.18478260869566,112.0,40.0,0.0,,,2006
USR0000ISNA,83.4888888888889,105.0,45.0,0.0,,,2006
USR0000ISPA,85.48913043478261,101.0,33.0,0.0,,,2006
USR0000ISTN,78.1195652173913,96.0,20.0,0.0,,,2006
USR0000ITEA,82.93243243243244,100.0,37.0,0.0,,,2006
USR0000ITOW,86.06521739130434,103.0,31.0,0.0,,,2006
USR0000ITRA,83.05434782608695,99.0,41.0,0.0,,,2006
USR0000ITRI,82.69565217391305,97.0,29.0,0.0,,,2006
USR0000ITWI,92.46739130434783,110.0,5.0,0.0,,,2006
USR0000IWEI,86.32608695652173,106.0,44.0,0.0,,,2006
USR0000MHHS,66.66304347826087,82.0,29.0,0.0,,,2006
USS0011E10S,79.68478260869566,95.0,26.0,3.1,,,2006
USS0011E36S,73.97826086956522,89.0,33.0,5.7,,,2006
USS0011E37S,72.8913043478261,88.0,35.0,6.8999999999999995,,,2006
USS0011F02S,81.06521739130434,96.0,31.0,3.5,,,2006
USS0011F11S,79.1304347826087,94.0,31.0,2.9,,,2006
USS0011G01S,76.3913043478261,89.0,35.0,2.8,,,2006
USS0011G05S,78.41304347826087,92.0,27.0,3.0,,,2006
USS0011G06S,78.17391304347827,90.0,30.0,3.7,,,2006
USS0011G30S,79.04347826086956,93.0,35.0,3.4,,,2006
USS0011G32S,71.8695652173913,83.0,31.0,2.6,,,2006
USS0011G33S,78.71739130434783,92.0,29.0,2.5,,,2006
USS0012G17S,78.40217391304348,93.0,28.0,2.3,,,2006
USS0012G18S,80.3695652173913,94.0,38.0,2.0,,,2006
USS0013D16S,76.66304347826087,94.0,28.0,4.3,,,2006
USS0013D22S,70.45652173913044,86.0,27.0,3.3000000000000003,,,2006
USS0013E06S,75.91304347826087,92.0,24.0,2.5,,,2006
USS0013E16S,68.97826086956522,87.0,25.0,4.8,,,2006
USS0013E18S,66.93478260869566,84.0,22.0,4.4,,,2006
USS0013E27S,71.96739130434783,87.0,31.0,3.3000000000000003,,,2006
USS0013F03S,72.48913043478261,87.0,23.0,2.2,,,2006
USS0013F04S,78.51086956521739,94.0,23.0,1.3,,,2006
USS0013F09S,77.66304347826087,94.0,31.0,1.3,,,2006
USS0013F13S,67.53260869565217,84.0,25.0,2.6,1.849888888888889,3.36,2006
USS0013G01S,71.3804347826087,85.0,29.0,2.9,,,2006
USS0014C04S,71.34782608695652,88.0,29.0,4.9,,,2006
USS0014C05S,74.33695652173913,92.0,31.0,4.7,,,2006
USS0014E01S,67.8586956521739,84.0,23.0,3.2,,,2006
USS0014E04S,71.53260869565217,87.0,26.0,1.7000000000000002,,,2006
USS0014F02S,76.51086956521739,92.0,20.0,2.9,,,2006
USS0014F03S,71.54347826086956,87.0,27.0,4.5,,,2006
USS0014F04S,67.75,85.0,28.0,2.9,33.62866666666667,36.24,2006
USS0014F08S,66.98913043478261,82.0,32.0,2.8000000000000003,,,2006
USS0014F11S,80.22826086956522,95.0,30.0,1.3,,,2006
USS0014F12S,69.94565217391305,86.0,25.0,3.1,,,2006
USS0014F16S,76.25,92.0,27.0,1.9,,,2006
USS0014F17S,79.47826086956522,96.0,24.0,4.6000000000000005,,,2006
USS0014F19S,78.83695652173913,93.0,26.0,3.3,,,2006
USS0014G01S,76.30434782608695,95.0,31.0,4.1,,,2006
USS0014G02S,80.68478260869566,97.0,28.0,3.1,,,2006
USS0015B02S,73.97826086956522,92.0,39.0,7.1000000000000005,,,2006
USS0015B09S,67.84782608695652,87.0,37.0,6.1,,,2006
USS0015B14S,69.15217391304348,87.0,33.0,5.4,,,2006
USS0015B21S,77.70652173913044,97.0,36.0,8.3,,,2006
USS0015C04S,78.71739130434783,95.0,33.0,5.5,,,2006
USS0015C06S,71.3913043478261,87.0,36.0,4.7,,,2006
USS0015C09S,70.21739130434783,86.0,27.0,4.9,,,2006
USS0015C16S,69.84782608695652,87.0,34.0,4.4,,,2006
USS0015D01S,72.6413043478261,90.0,25.0,4.0,,,2006
USS0015D06S,73.98913043478261,89.0,20.0,5.0,,,2006
USS0015E02S,74.84782608695652,93.0,27.0,2.9,,,2006
USS0015E04S,75.8695652173913,94.0,24.0,3.2,,,2006
USS0015E08S,82.40217391304348,99.0,28.0,1.6,,,2006
USS0015E09S,76.78260869565217,93.0,32.0,1.8,,,2006
USS0015E11S,76.57608695652173,94.0,25.0,2.4,,,2006
USS0015F01S,79.84782608695652,96.0,31.0,2.2,,,2006
USS0015F04S,73.09782608695652,88.0,36.0,2.0,,,2006
USS0015F05S,69.0,85.0,20.0,1.9000000000000001,,,2006
USS0015F06S,84.31521739130434,101.0,31.0,1.3,,,2006
USS0015F09S,78.69565217391305,94.0,30.0,1.2,,,2006
USS0015F14S,82.32608695652173,100.0,22.0,1.9000000000000001,,,2006
USS0015G02S,77.25,91.0,31.0,3.0,,,2006
USS0016A04S,72.18478260869566,91.0,35.0,5.6000000000000005,,,2006
USS0016A08S,71.03260869565217,88.0,40.0,7.6,,,2006
USS0016A10S,64.82608695652173,83.0,34.0,4.3,,,2006
USS0016A12S,70.67391304347827,91.0,35.0,9.6,,,2006
USS0016A13S,64.27173913043478,83.0,35.0,0.0,,,2006
USS0016A14S,76.1195652173913,94.0,39.0,6.1000000000000005,3.408202247191011,5.82,2006
USS0016B14S,78.09782608695652,96.0,37.0,5.4,,,2006
USS0016C01S,81.52173913043478,99.0,33.0,5.6,,,2006
USS0016C02S,74.1195652173913,92.0,39.0,3.9,,,2006
USS0016C20S,70.43478260869566,101.0,29.0,4.1,,,2006
USS0016D08S,78.92391304347827,98.0,34.0,3.1,,,2006
USS0016D09S,76.34782608695652,95.0,33.0,4.4,,,2006
USS0016E05S,81.70652173913044,101.0,27.0,3.7,,,2006
USS0016E10S,74.28260869565217,93.0,31.0,1.4000000000000001,,,2006
USS0016E11S,79.65217391304348,97.0,26.0,2.6,,,2006
USS0016E14S,82.05434782608695,99.0,45.0,1.9,,,2006
USS0016E18S,82.3804347826087,102.0,27.0,3.1,,,2006
USS0016F02S,73.44565217391305,89.0,34.0,1.5,,,2006
USS0016F08S,77.65217391304348,93.0,38.0,2.3,,,2006
USS0016G01S,78.04347826086956,95.0,36.0,2.1,,,2006
USS0016G07S,85.3804347826087,101.0,31.0,1.3,,,2006
USW00004109,89.6195652173913,108.0,44.0,3.12,2.1454545454545455,3.58,2006
USW00004110,85.8695652173913,102.0,32.0,0.54,7.22123595505618,13.65,2006
USW00004112,76.8913043478261,93.0,18.0,1.95,4.481086956521739,7.61,2006
USW00004114,84.51086956521739,101.0,33.0,1.6,4.724347826086956,10.74,2006
USW00004126,81.53846153846153,98.0,35.0,0.8,,,2006
USW00004127,85.71739130434783,102.0,36.0,0.8200000000000001,,,2006
USW00024131,90.3804347826087,107.0,43.0,1.04,7.350543478260869,13.42,2006
USW00024133,84.70652173913044,100.0,38.0,1.0,6.217391304347826,13.87,2006
USW00024145,84.76086956521739,99.0,31.0,1.73,8.580652173913043,17.0,2006
USW00024149,88.68478260869566,109.0,45.0,1.84,5.4825,13.65,2006
USW00024156,87.57608695652173,102.0,32.0,1.1,8.602173913043478,17.0,2006
USW00094143,89.20967741935483,101.0,25.0,0.27,,,2006
USW00094178,86.81521739130434,103.0,39.0,2.16,9.86945652173913,16.11,2006
USW00094182,77.05434782608695,94.0,27.0,3.1799999999999997,4.301521739130435,9.17,2006
USW00094194,83.53260869565217,97.0,33.0,1.8800000000000001,6.771304347826088,13.42,2006
USC00100010,87.79120879120879,102.0,37.0,2.22,,,2007
USC00100227,83.49295774647888,94.0,40.0,1.57,,,2007
USC00100375,86.53424657534246,100.0,37.0,1.24,,,2007
USC00100470,87.70370370370371,101.0,43.0,0.15,,,2007
USC00100528,86.1076923076923,104.0,37.0,0.57,,,2007
USC00100667,81.54945054945055,101.0,30.0,11.18,,,2007
USC00100803,85.66304347826087,99.0,31.0,1.7,,,2007
USC00100915,91.74418604651163,101.0,48.0,0.49,,,2007
USC00101017,86.6923076923077,102.0,34.0,1.53,,,2007
USC00101018,96.3015873015873,109.0,45.0,0.6,,,2007
USC00101024,,,,1.0,,,2007
USC00101079,84.8157894736842,100.0,37.0,0.7999999999999999,,,2007
USC00101180,94.24444444444444,113.0,50.0,1.72,,,2007
USC00101195,92.13186813186813,105.0,40.0,0.11,,,2007
USC00101220,87.06521739130434,100.0,41.0,0.3,,,2007
USC00101298,85.96739130434783,100.0,38.0,1.83,,,2007
USC00101363,80.07608695652173,98.0,38.0,2.75,,,2007
USC00101408,93.68131868131869,111.0,36.0,0.8,,,2007
USC00101514,81.34782608695652,103.0,32.0,2.2199999999999998,,,2007
USC00101551,89.32608695652173,100.0,40.0,0.41000000000000003,,,2007
USC00101636,,,,1.67,,,2007
USC00101671,83.8076923076923,125.0,31.0,0.88,,,2007
USC00101956,80.48913043478261,98.0,42.0,1.9000000000000001,,,2007
USC00102159,79.26086956521739,95.0,38.0,2.79,,,2007
USC00102187,91.33333333333333,103.0,42.0,0.11,,,2007
USC00102260,84.96666666666667,100.0,34.0,1.35,,,2007
USC00102444,91.2741935483871,99.0,50.0,0.22,,,2007
USC00102575,76.71111111111111,93.0,24.0,2.59,,,2007
USC00102676,79.45652173913044,91.0,30.0,4.61,,,2007
USC00102707,86.05434782608695,99.0,35.0,1.28,,,2007
USC00102845,87.83695652173913,103.0,43.0,1.6300000000000001,,,2007
USC00102875,82.67391304347827,101.0,25.0,1.9700000000000002,,,2007
USC00102892,80.71739130434783,99.0,34.0,2.19,,,2007
USC00102942,89.93478260869566,104.0,45.0,1.1400000000000001,,,2007
USC00103108,85.4065934065934,97.0,34.0,0.12,,,2007
USC00103143,87.97826086956522,103.0,39.0,3.1,,,2007
USC00103297,86.29347826086956,100.0,35.0,1.9800000000000002,,,2007
USC00103448,90.07608695652173,105.0,33.0,1.1500000000000001,,,2007
USC00103554,84.0,98.0,30.0,2.3400000000000003,,,2007
USC00103558,80.59574468085107,99.0,30.0,0.21,,,2007
USC00103631,97.50561797752809,111.0,39.0,0.21000000000000002,,,2007
USC00103732,88.93181818181819,103.0,31.0,1.57,,,2007
USC00103760,92.1086956521739,103.0,42.0,0.73,,,2007
USC00103771,78.81521739130434,94.0,37.0,3.0500000000000003,,,2007
USC00103932,93.77173913043478,107.0,41.0,0.19,,,2007
USC00103940,84.93333333333334,93.0,44.0,0.02,,,2007
USC00103964,87.70588235294117,101.0,34.0,0.64,,,2007
USC00104140,88.96629213483146,103.0,39.0,0.62,,,2007
USC00104150,79.72527472527473,97.0,32.0,2.61,,,2007
USC00104230,77.0,87.0,26.0,0.0,,,2007
USC00104295,85.93846153846154,100.0,38.0,0.83,,,2007
USC00104318,94.61538461538461,107.0,43.0,0.15,,,2007
USC00104384,85.58695652173913,101.0,34.0,0.68,,,2007
USC00104442,87.0111111111111,105.0,31.0,0.8799999999999999,,,2007
USC00104455,88.69565217391305,103.0,38.0,1.41,,,2007
USC00104456,82.05434782608695,94.0,31.0,2.56,,,2007
USC00104598,80.42045454545455,93.0,27.0,1.79,,,2007
USC00104670,92.54347826086956,108.0,41.0,0.52,,,2007
USC00104793,90.92391304347827,105.0,37.0,2.48,,,2007
USC00104831,80.88888888888889,101.0,39.0,2.55,,,2007
USC00104845,80.0,93.0,34.0,1.48,,,2007
USC00105143,89.37735849056604,99.0,28.0,0.9,,,2007
USC00105177,81.76086956521739,94.0,28.0,1.9200000000000002,,,2007
USC00105275,83.91304347826087,94.0,34.0,1.1400000000000001,,,2007
USC00105462,82.27472527472527,95.0,33.0,1.7000000000000002,,,2007
USC00105567,89.01162790697674,103.0,33.0,1.98,,,2007
USC00105678,89.41304347826087,103.0,37.0,2.62,,,2007
USC00105685,85.8804347826087,99.0,33.0,1.96,,,2007
USC00105708,81.45054945054945,96.0,32.0,1.71,,,2007
USC00105716,87.45652173913044,100.0,35.0,2.19,,,2007
USC00105897,85.59782608695652,101.0,36.0,1.25,,,2007
USC00105980,83.98333333333333,101.0,40.0,0.9600000000000001,,,2007
USC00106152,82.43478260869566,99.0,35.0,1.84,,,2007
USC00106174,91.54545454545455,105.0,46.0,0.1,,,2007
USC00106250,87.38823529411765,100.0,34.0,3.5,,,2007
USC00106305,91.81521739130434,105.0,40.0,1.05,,,2007
USC00106388,83.96739130434783,100.0,30.0,1.13,,,2007
USC00106424,83.5,97.0,35.0,0.55,,,2007
USC00106542,85.46739130434783,98.0,40.0,2.23,,,2007
USC00106586,91.91208791208791,110.0,37.0,1.62,,,2007
USC00106844,90.6195652173913,105.0,43.0,0.9500000000000001,,,2007
USC00106877,90.41935483870968,101.0,46.0,0.35,,,2007
USC00106891,86.84782608695652,105.0,42.0,0.8300000000000001,,,2007
USC00107040,86.06521739130434,99.0,34.0,0.47000000000000003,,,2007
USC00107046,80.83695652173913,98.0,31.0,3.46,,,2007
USC00107188,81.54,98.0,34.0,1.0,,,2007
USC00107208,89.19565217391305,104.0,36.0,3.35,,,2007
USC00107210,88.94117647058823,101.0,41.0,3.1,,,2007
USC00107264,82.6891891891892,102.0,40.0,1.52,,,2007
USC00107301,81.98850574712644,100.0,33.0,1.1800000000000002,,,2007
USC00107320,82.79775280898876,100.0,30.0,2.83,,,2007
USC00107346,88.37704918032787,101.0,36.0,1.0,,,2007
USC00107386,82.69565217391305,100.0,32.0,3.02,,,2007
USC00107561,,,,2.29,,,2007
USC00107563,79.43333333333334,96.0,27.0,3.44,,,2007
USC00107644,85.69565217391305,102.0,38.0,1.44,,,2007
USC00107648,87.17391304347827,101.0,37.0,1.35,,,2007
USC00107673,86.58426966292134,100.0,6.0,0.52,,,2007
USC00107706,92.33695652173913,109.0,42.0,1.58,,,2007
USC00107808,86.6774193548387,97.0,40.0,0.5,,,2007
USC00108022,86.55737704918033,98.0,41.0,0.42,,,2007
USC00108062,82.55434782608695,101.0,36.0,1.76,,,2007
USC00108080,85.03296703296704,98.0,38.0,1.1400000000000001,,,2007
USC00108137,82.75,99.0,36.0,2.24,,,2007
USC00108246,88.80434782608695,108.0,32.0,1.28,,,2007
USC00108380,90.26373626373626,104.0,40.0,0.32,,,2007
USC00108395,89.73626373626374,103.0,41.0,1.6,,,2007
USC00108412,75.95081967213115,90.0,30.0,1.38,,,2007
USC00108535,85.48837209302326,100.0,29.0,2.3,,,2007
USC00108604,82.6923076923077,98.0,31.0,1.6300000000000001,,,2007
USC00108676,79.77777777777777,94.0,25.0,0.0,,,2007
USC00108928,92.7840909090909,109.0,35.0,0.38,,,2007
USC00108937,86.05434782608695,100.0,31.0,3.3000000000000003,,,2007
USC00109000,87.46739130434783,105.0,40.0,1.3,,,2007
USC00109065,79.7764705882353,94.0,30.0,2.58,,,2007
USC00109293,91.15217391304348,106.0,41.0,0.36,,,2007
USC00109303,86.23913043478261,99.0,40.0,0.61,,,2007
USC00109498,81.52173913043478,100.0,36.0,2.16,,,2007
USC00109560,78.97826086956522,95.0,20.0,3.0500000000000003,,,2007
USC00109601,80.7457627118644,93.0,27.0,1.1900000000000002,,,2007
USC00109638,92.31521739130434,109.0,47.0,0.65,,,2007
USC00109698,89.23913043478261,101.0,34.0,1.61,,,2007
USC00109846,76.8586956521739,95.0,33.0,2.25,,,2007
USC00109963,89.42857142857143,108.0,41.0,1.3800000000000001,,,2007
USR0000I3MI,79.90217391304348,96.0,32.0,0.0,,,2007
USR0000IARC,87.1086956521739,102.0,32.0,0.0,,,2007
USR0000IBAS,75.30434782608695,90.0,29.0,0.0,,,2007
USR0000IBEA,76.60975609756098,89.0,33.0,0.0,,,2007
USR0000IBOF,81.8586956521739,101.0,36.0,0.0,,,2007
USR0000IBON,80.20652173913044,95.0,28.0,0.0,,,2007
USR0000IBRA,90.02173913043478,103.0,34.0,0.0,,,2007
USR0000IBUL,87.08695652173913,102.0,29.0,0.0,,,2007
USR0000ICAN,66.79347826086956,82.0,26.0,0.0,,,2007
USR0000ICHL,86.96739130434783,103.0,36.0,0.0,,,2007
USR0000ICOP,75.71739130434783,91.0,18.0,0.0,,,2007
USR0000ICOT,73.66666666666667,98.0,44.0,0.0,,,2007
USR0000ICRY,87.52173913043478,103.0,35.0,0.0,,,2007
USR0000IDEA,86.55434782608695,105.0,42.0,0.0,,,2007
USR0000IDEN,88.40217391304348,106.0,41.0,0.0,,,2007
USR0000IDEP,84.19565217391305,97.0,32.0,0.0,,,2007
USR0000IDER,83.54347826086956,99.0,35.0,0.0,,,2007
USR0000IDIA,78.53932584269663,92.0,29.0,0.0,,,2007
USR0000IEAG,73.83333333333333,89.0,33.0,0.0,,,2007
USR0000IEZR,78.70652173913044,96.0,32.0,0.0,,,2007
USR0000IFEN,89.83695652173913,106.0,39.0,0.0,,,2007
USR0000IFIS,78.51851851851852,98.0,31.0,0.0,,,2007
USR0000IFLE,81.27173913043478,96.0,33.0,0.0,,,2007
USR0000IFLI,88.42391304347827,100.0,35.0,0.0,,,2007
USR0000IGAS,84.67391304347827,100.0,32.0,0.0,,,2007
USR0000IGOO,84.1413043478261,99.0,35.0,0.0,,,2007
USR0000IGRA,85.68478260869566,98.0,33.0,0.0,,,2007
USR0000IGRL,80.58695652173913,94.0,29.0,0.0,,,2007
USR0000IHPK,72.56521739130434,88.0,26.0,0.0,,,2007
USR0000IHSB,86.42391304347827,100.0,35.0,0.0,,,2007
USR0000IIND,92.86516853932584,107.0,38.0,0.0,,,2007
USR0000IISP,81.31521739130434,96.0,27.0,0.0,,,2007
USR0000IKEL,87.05434782608695,105.0,36.0,0.0,,,2007
USR0000IKRI,84.41304347826087,103.0,35.0,0.0,,,2007
USR0000ILCR,88.28260869565217,106.0,39.0,0.0,,,2007
USR0000ILEA,82.92391304347827,97.0,32.0,0.0,,,2007
USR0000ILIN,73.37209302325581,91.0,31.0,0.0,,,2007
USR0000ILIT,86.06521739130434,103.0,37.0,0.0,,,2007
USR0000ILOD,78.6086956521739,96.0,28.0,0.0,,,2007
USR0000ILUC,92.77173913043478,110.0,44.0,0.0,,,2007
USR0000IMHO,94.67391304347827,110.0,39.0,0.0,,,2007
USR0000IMOD,79.6086956521739,95.0,32.0,0.0,,,2007
USR0000IMOL,79.6086956521739,95.0,32.0,0.0,,,2007
USR0000IMOO,89.71739130434783,110.0,36.0,0.0,,,2007
USR0000IMUL,82.34782608695652,95.0,32.0,0.0,,,2007
USR0000INFK,61.0,61.0,61.0,0.0,,,2007
USR0000INOR,81.77173913043478,95.0,32.0,0.0,,,2007
USR0000INUC,78.91304347826087,101.0,37.0,0.0,,,2007
USR0000IOHI,81.84782608695652,97.0,34.0,0.0,,,2007
USR0000IPCK,87.51086956521739,102.0,32.0,0.0,,,2007
USR0000IPCN,79.72826086956522,94.0,31.0,0.0,,,2007
USR0000IPCR,77.94565217391305,94.0,30.0,0.0,,,2007
USR0000IPIE,84.5,103.0,30.0,0.0,,,2007
USR0000IPIN,82.42391304347827,99.0,33.0,0.0,,,2007
USR0000IPIT,95.69565217391305,113.0,47.0,0.0,,,2007
USR0000IPOB,87.8695652173913,104.0,38.0,0.0,,,2007
USR0000IPOT,84.1195652173913,103.0,35.0,0.0,,,2007
USR0000IPOW,86.15217391304348,105.0,32.0,0.0,,,2007
USR0000IPRI,67.0,67.0,67.0,0.0,,,2007
USR0000IPRL,80.45652173913044,101.0,31.0,0.0,,,2007
USR0000IRAF,90.40217391304348,105.0,33.0,0.0,,,2007
USR0000IRED,83.92391304347827,101.0,27.0,0.0,,,2007
USR0000IROA,71.66304347826087,85.0,27.0,0.0,,,2007
USR0000IROC,90.31521739130434,105.0,39.0,0.0,,,2007
USR0000IROU,78.45945945945945,94.0,32.0,0.0,,,2007
USR0000ISAD,71.03260869565217,92.0,33.0,0.0,,,2007
USR0000ISAL,83.59782608695652,98.0,35.0,0.0,,,2007
USR0000ISHO,82.01086956521739,102.0,36.0,0.0,,,2007
USR0000ISKI,82.16304347826087,99.0,35.0,0.0,,,2007
USR0000ISKU,82.73913043478261,101.0,33.0,0.0,,,2007
USR0000ISLA,93.34782608695652,112.0,43.0,0.0,,,2007
USR0000ISNA,85.27173913043478,106.0,39.0,0.0,,,2007
USR0000ISPA,87.57608695652173,100.0,37.0,0.0,,,2007
USR0000ISTN,79.48913043478261,95.0,26.0,0.0,,,2007
USR0000ITEA,83.33695652173913,101.0,36.0,0.0,,,2007
USR0000ITOW,87.33695652173913,104.0,33.0,0.0,,,2007
USR0000ITRA,86.56470588235294,100.0,44.0,0.0,,,2007
USR0000ITRI,84.30434782608695,98.0,31.0,0.0,,,2007
USR0000ITWI,93.78260869565217,109.0,41.0,0.0,,,2007
USR0000IWEI,87.1086956521739,105.0,41.0,0.0,,,2007
USR0000MHHS,69.27173913043478,84.0,26.0,0.0,,,2007
USS0011E10S,82.83695652173913,99.0,27.0,1.4000000000000001,,,2007
USS0011E36S,77.1413043478261,93.0,31.0,2.9,,,2007
USS0011E37S,76.80434782608695,95.0,32.0,3.5,,,2007
USS0011F02S,82.8804347826087,100.0,30.0,4.8,,,2007
USS0011F11S,80.93478260869566,97.0,27.0,2.5,,,2007
USS0011G01S,78.1413043478261,89.0,33.0,2.4,,,2007
USS0011G05S,79.91304347826087,94.0,28.0,3.5,,,2007
USS0011G06S,79.54347826086956,92.0,32.0,5.9,,,2007
USS0011G30S,78.73913043478261,92.0,28.0,4.5,,,2007
USS0011G32S,73.8804347826087,85.0,26.0,3.0,,,2007
USS0011G33S,80.02173913043478,92.0,27.0,2.8000000000000003,,,2007
USS0012G17S,79.17391304347827,92.0,33.0,6.2,,,2007
USS0012G18S,82.04347826086956,94.0,33.0,2.3,,,2007
USS0013D16S,78.65217391304348,95.0,28.0,3.1,,,2007
USS0013D22S,72.3695652173913,87.0,27.0,3.7,,,2007
USS0013E06S,77.65217391304348,91.0,27.0,2.4,,,2007
USS0013E16S,72.32608695652173,87.0,28.0,3.5,,,2007
USS0013E18S,68.90217391304348,82.0,24.0,4.2,,,2007
USS0013E27S,73.95652173913044,87.0,34.0,3.6,,,2007
USS0013F03S,73.55434782608695,86.0,28.0,2.6,,,2007
USS0013F04S,79.29347826086956,94.0,29.0,2.5,,,2007
USS0013F09S,78.34782608695652,94.0,30.0,3.2,,,2007
USS0013F13S,68.70652173913044,83.0,23.0,5.5,1.863956043956044,3.36,2007
USS0013G01S,73.07608695652173,85.0,29.0,6.3999999999999995,,,2007
USS0014C04S,74.58695652173913,93.0,26.0,4.0,,,2007
USS0014C05S,77.42391304347827,96.0,27.0,3.2,,,2007
USS0014E01S,69.5,83.0,27.0,4.5,,,2007
USS0014E04S,72.59782608695652,86.0,29.0,3.0,,,2007
USS0014F02S,77.45652173913044,91.0,24.0,2.8000000000000003,,,2007
USS0014F03S,72.52173913043478,87.0,30.0,4.5,,,2007
USS0014F04S,69.1195652173913,83.0,27.0,2.5,,,2007
USS0014F08S,70.09782608695652,83.0,28.0,1.7000000000000002,,,2007
USS0014F11S,81.02173913043478,94.0,32.0,1.0,,,2007
USS0014F12S,71.07608695652173,85.0,25.0,2.7,,,2007
USS0014F16S,77.65217391304348,91.0,30.0,2.4,,,2007
USS0014F17S,80.92391304347827,96.0,27.0,2.2,,,2007
USS0014F19S,80.48913043478261,94.0,29.0,2.3000000000000003,,,2007
