FIRE_YEAR,COUNTY,fire_count,total_acres,max_fire_size,avg_temp_month1,avg_temp_month2,avg_temp_month3,avg_temp_month4,avg_temp_month5,avg_temp_month6,avg_temp_month7,avg_temp_month8,precip_anomaly_month1,precip_anomaly_month2,precip_anomaly_month3,precip_anomaly_month4,precip_anomaly_month5,precip_anomaly_month6,precip_anomaly_month7,precip_anomaly_month8,snow_anomaly_month1,snow_anomaly_month2,snow_anomaly_month3,snow_anomaly_month4,snow_anomaly_month5,snow_anomaly_month6,snow_anomaly_month7,snow_anomaly_month8,temp_anomaly_month1,temp_anomaly_month2,temp_anomaly_month3,temp_anomaly_month4,temp_anomaly_month5,temp_anomaly_month6,temp_anomaly_month7,temp_anomaly_month8,prev_year_acres,avg_acres_3yr,county_id,large_fire
2025,Jefferson,3,5.550000000000001,2.18,24.774193548387096,34.32142857142857,50.483870967741936,61.766666666666666,71.45161290322581,81.83333333333333,89.58064516129032,86.58064516129032,-0.349047619047619,0.348095238095238,-0.1995238095238095,-0.6885714285714284,0.0671428571428571,-0.6580952380952381,-0.1549999999999999,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4546850998463867,1.2302369223551466,4.160495788971872,4.316033309875671,3.8264208909370296,3.624822112753151,0.7596774193548299,0.6423118279569877,526.15,213.35,25,0
2005,Jerome,32,7841.7,5176.3,34.354838709677416,41.57142857142857,52.645161290322584,57.6,66.80645161290323,73.93333333333334,89.0,86.2258064516129,-0.4338095238095238,-0.0047619047619047,0.1795238095238094,1.9209523809523807,1.4423809523809523,0.0009523809523809,-0.0152380952380952,-0.2557142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107636603028296,1.4680993214654947,1.4193548387096795,-1.674110563765737,-2.3010752688172005,-5.912925170068021,-1.4132104454685075,-0.7178187403993945,,,26,1
2006,Jerome,14,2081.0,673.5,37.58064516129032,37.035714285714285,47.064516129032256,59.8,71.54838709677419,81.86666666666666,90.83870967741936,84.7741935483871,1.4961904761904763,-0.0747619047619047,0.1495238095238096,1.1309523809523807,-0.0576190476190476,-0.139047619047619,0.1247619047619047,-0.3157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.115042791310074,-3.06761496424879,-4.161290322580648,0.5258894362342588,2.4408602150537604,2.0204081632653015,0.4254992319508517,-2.169431643625188,7841.7,,26,1
2007,Jerome,13,276.7,265.0,33.0,44.18518518518518,55.064516129032256,60.1,72.29032258064517,81.23333333333333,92.4516129032258,86.38709677419355,-0.7338095238095239,0.3152380952380953,-0.6404761904761905,-0.069047619047619,-0.6976190476190476,-0.109047619047619,-0.0452380952380952,-0.3057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.465602369980246,4.081855935222109,3.838709677419352,0.825889436234263,3.1827956989247355,1.3870748299319755,2.038402457757286,-0.5565284178187397,2081.0,,26,0
2008,Jerome,14,857.8000000000001,449.0,29.29032258064516,33.93103448275862,44.806451612903224,54.666666666666664,68.45161290322581,77.9,89.41935483870968,85.7741935483871,-0.3638095238095239,0.0852380952380953,-0.4004761904761905,-0.3290476190476191,-0.1576190476190475,0.0109523809523809,-0.0652380952380952,-0.2157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.175279789335086,-6.1722947672044555,-6.41935483870968,-4.607443897099074,-0.655913978494624,-1.9462585034013529,-0.993855606758828,-1.169431643625188,276.7,3399.7999999999997,26,0
2009,Jerome,6,259.5,191.0,31.64516129032258,36.392857142857146,47.354838709677416,56.6,70.80645161290323,74.56666666666666,88.19354838709677,84.09677419354838,-0.3738095238095239,-0.2947619047619047,-0.3104761904761905,2.110952380952381,-0.3776190476190475,2.160952380952381,0.0747619047619047,-0.1457142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820441079657666,-3.710472107105929,-3.870967741935487,-2.674110563765737,1.6989247311827995,-5.279591836734696,-2.219662058371739,-2.846850998463907,857.8000000000001,1071.8333333333333,26,0
2010,Jerome,9,109.4,51.0,36.12903225806452,38.285714285714285,50.58064516129032,56.56666666666667,60.096774193548384,75.2,86.58064516129032,83.70967741935483,0.1561904761904762,-0.3547619047619047,-0.3204761904761906,0.5109523809523808,0.4523809523809523,0.1809523809523809,-0.0552380952380952,-0.2357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6634298880842735,-1.81761496424879,-0.6451612903225836,-2.7074438970990684,-9.010752688172047,-4.646258503401356,-3.832565284178187,-3.2339477726574586,259.5,464.6666666666667,26,0
2011,Jerome,9,793.1,535.0,32.41935483870968,37.5,47.16129032258065,51.86666666666667,62.193548387096776,74.57142857142857,87.74193548387096,89.03225806451613,-0.2638095238095239,-0.4647619047619047,0.9295238095238094,0.1309523809523809,0.8623809523809522,0.0309523809523809,-0.0452380952380952,-0.3157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462475312705664,-2.6033292499630747,-4.064516129032256,-7.407443897099071,-6.913978494623656,-5.274829931972789,-2.671274961597547,2.088632872503837,109.4,408.90000000000003,26,0
2012,Jerome,26,2938.1,1777.0,39.645161290322584,41.57142857142857,54.03225806451613,64.43333333333334,69.54838709677419,79.43333333333334,90.87096774193547,89.3,2.306190476190476,-0.5547619047619047,0.9695238095238096,-0.2890476190476191,-0.3076190476190475,-0.369047619047619,-0.0252380952380952,-0.3157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179558920342338,1.4680993214654947,2.806451612903224,5.159222769567599,0.4408602150537604,-0.4129251700680214,0.4577572964669656,2.356374807987706,793.1,387.3333333333333,26,1
2013,Jerome,14,14360.4,9499.0,25.677419354838708,39.607142857142854,53.16129032258065,57.766666666666666,70.96774193548387,82.1,92.87096774193547,90.25806451612904,-0.673809523809524,-0.0047619047619047,-0.5204761904761905,-0.2190476190476191,-1.0276190476190477,-0.359047619047619,-0.0752380952380952,-0.3157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.788183015141538,-0.4961863928202206,1.935483870967744,-1.507443897099073,1.86021505376344,2.253741496598636,2.4577572964669656,3.314439324116748,2938.1,1280.2,26,1
2014,Jerome,8,59.7,39.0,38.064516129032256,42.92857142857143,53.45161290322581,59.766666666666666,71.61290322580645,77.9,92.38709677419357,81.7741935483871,-0.2138095238095239,0.8852380952380954,0.2795238095238095,-0.229047619047619,-0.8876190476190475,-0.129047619047619,-0.0552380952380952,3.204285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59891375905201,2.825242178608356,2.225806451612904,0.4925561029009273,2.5053763440860166,-1.9462585034013529,1.973886328725058,-5.169431643625188,14360.4,6030.533333333333,26,0
2015,Jerome,4,3.3,1.9,35.354838709677416,50.892857142857146,60.096774193548384,61.2,69.48387096774194,86.1,85.0,86.41935483870968,0.236190476190476,-0.3947619047619047,-0.7004761904761905,-0.7490476190476192,1.9623809523809523,-0.369047619047619,0.3847619047619047,0.6442857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892363396971703,10.789527892894071,8.87096774193548,1.9258894362342645,0.3763440860215041,6.253741496598636,-5.413210445468508,-0.5242703533026116,59.7,5786.066666666667,26,0
2016,Jerome,10,1509.2,1233.0,32.774193548387096,43.241379310344826,52.38709677419355,64.63333333333334,68.93548387096774,84.26666666666667,87.96774193548387,86.93548387096774,0.2561904761904761,-0.5147619047619048,0.9295238095238094,-0.3290476190476191,0.0623809523809524,-0.359047619047619,-0.0452380952380952,-0.2757142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.69140882159315,3.138050060381751,1.1612903225806477,5.359222769567602,-0.172043010752688,4.420408163265307,-2.445468509984636,-0.0081413210445475,3.3,4807.8,26,1
2017,Jerome,24,1636.1,481.0,26.035714285714285,39.05,54.774193548387096,56.96666666666667,69.45161290322581,81.06666666666666,93.64516129032258,89.09677419354838,0.3361904761904761,0.7152380952380952,0.3295238095238095,0.1809523809523809,0.1023809523809524,-0.119047619047619,-0.0252380952380952,-0.2957142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.429888084265961,-1.0533292499630775,3.548387096774192,-2.30744389709907,0.344086021505376,1.2204081632653043,3.231950844854069,2.153149001536093,1509.2,524.0666666666673,26,1
2018,Jerome,11,92.5,46.8,42.806451612903224,41.17857142857143,49.354838709677416,61.93333333333333,72.51612903225806,79.73333333333333,93.2258064516129,86.83870967741936,0.3461904761904761,-0.2347619047619047,-0.0504761904761905,-0.2890476190476191,0.5323809523809524,-0.099047619047619,-0.0652380952380952,-0.2757142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340849242922978,1.075242178608356,-1.8709677419354875,2.6592227695675916,3.4086021505376323,-0.1129251700680242,2.812596006144389,-0.1049155145929319,1636.1,1049.533333333334,26,0
2019,Jerome,13,1196.9,354.3,38.29032258064516,36.607142857142854,50.54838709677419,59.827586206896555,67.51612903225806,79.13333333333334,88.19354838709677,88.3225806451613,0.196190476190476,1.295238095238095,-0.1904761904761905,0.430952380952381,0.8423809523809522,-0.319047619047619,-0.0352380952380952,-0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.824720210664914,-3.4961863928202206,-0.6774193548387117,0.5534756431308168,-1.5913978494623675,-0.7129251700680186,-2.219662058371739,1.378955453149004,92.5,1079.266666666667,26,1
2020,Jerome,14,1915.77,1556.0,38.03225806451613,43.793103448275865,53.83870967741935,62.4,71.3225806451613,78.26666666666667,89.45161290322581,90.03225806451613,-0.1538095238095238,-0.5447619047619047,0.2495238095238094,-0.6990476190476191,-0.2376190476190476,0.1809523809523809,-0.0652380952380952,-0.1357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.566655694535882,3.68977419831279,2.6129032258064484,3.12588943623426,2.2150537634408636,-1.5795918367346928,-0.9615975422427,3.088632872503837,1196.9,975.1666666666673,26,1
2021,Jerome,6,6.22,4.38,39.87096774193548,40.57142857142857,54.45161290322581,62.1,70.80645161290323,89.16666666666667,94.6774193548387,84.6774193548387,-0.523809523809524,-0.3047619047619047,-0.2904761904761905,-0.7190476190476192,-0.8976190476190475,-0.449047619047619,0.0247619047619047,-0.2957142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405365371955234,0.4680993214654947,3.225806451612904,2.825889436234263,1.6989247311827995,9.320408163265313,4.264208909370197,-2.2662058371735867,1915.77,1068.3900000000006,26,0
2022,Jerome,15,18818.44,14087.1,29.129032258064516,32.17857142857143,52.483870967741936,55.93333333333333,65.09677419354838,80.03333333333333,93.6774193548387,91.87096774193547,-0.2538095238095238,-0.7147619047619047,-0.8304761904761906,-0.2590476190476192,0.5023809523809524,0.3409523809523809,-0.0752380952380952,-0.2257142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.33657011191573,-7.924757821391644,1.258064516129032,-3.3407772304324084,-4.010752688172047,0.1870748299319728,3.264208909370197,4.927342549923182,6.22,1039.6300000000006,26,1
2023,Jerome,2,1.33,0.95,32.67741935483871,37.392857142857146,40.12903225806452,57.93333333333333,73.2258064516129,76.0,92.0,87.0,-0.2738095238095238,-0.3947619047619047,-0.1004761904761905,-0.7390476190476192,-0.5676190476190476,0.780952380952381,-0.0752380952380952,-0.1157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7881830151415343,-2.710472107105929,-11.096774193548384,-1.3407772304324084,4.118279569892465,-3.8462585034013586,1.5867895545314925,0.0563748079877086,18818.44,6913.4766666666665,26,0
2024,Jerome,7,68.63,53.22,36.16129032258065,44.86206896551724,48.354838709677416,60.8,66.3225806451613,82.73333333333333,91.6774193548387,87.29032258064517,-0.3038095238095238,0.5052380952380953,0.5995238095238093,-0.6590476190476191,-0.8276190476190476,-0.419047619047619,0.0147619047619047,0.2642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6956879526004016,4.758739715554164,-2.8709677419354875,1.5258894362342588,-2.7849462365591364,2.8870748299319757,1.264208909370197,0.3466973886328759,1.33,6275.330000000001,26,0
2025,Jerome,8,407.98,130.32,34.83870967741935,39.392857142857146,54.0,61.86206896551724,72.25806451612904,81.56666666666666,88.80645161290323,86.0,-0.7638095238095239,1.0552380952380953,-0.2604761904761905,-0.8390476190476192,-0.7176190476190476,-0.449047619047619,0.1447619047619047,-0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731073074391062,-0.7104721071059288,2.774193548387096,2.5879584017515,3.1505376344086073,1.7204081632653043,-1.6067588325652764,-0.9436251920122912,68.63,6296.133333333332,26,0
2005,Kootenai,28,67.21,23.0,35.54838709677419,43.17857142857143,47.774193548387096,54.733333333333334,61.54838709677419,63.63333333333333,75.90322580645162,76.64516129032258,-0.2857142857142851,-2.123809523809524,-0.3380952380952378,-0.9952380952380953,0.6857142857142855,1.7714285714285714,0.5238095238095238,0.4850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038402457757343,5.186781609195407,2.439324116743471,3.028571428571432,-0.17818740399386,-3.828571428571429,-1.9708141321044508,0.0032258064516099,,,27,0
2006,Kootenai,38,76.55,36.0,37.096774193548384,34.07142857142857,41.354838709677416,52.43333333333333,62.67741935483871,70.0,81.06451612903226,77.09677419354838,3.814285714285715,0.5761904761904759,-1.8380952380952376,-0.1952380952380952,-0.0142857142857142,0.8714285714285714,0.3238095238095239,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0522273425499264,-3.9203612479474543,-3.9800307219662088,0.7285714285714278,0.9508448540706596,2.538095238095238,3.19047619047619,0.4548387096774178,67.21,,27,0
2007,Kootenai,37,85.59,35.0,33.516129032258064,41.392857142857146,48.74193548387097,51.93333333333333,62.516129032258064,67.46666666666667,83.6774193548387,75.19354838709677,-0.2857142857142851,-0.0238095238095237,0.2619047619047623,-1.2952380952380953,-0.7142857142857144,-0.7285714285714286,-0.1761904761904762,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5284178187403938,3.401067323481122,3.407066052227343,0.2285714285714277,0.7895545314900119,0.0047619047619065,5.803379416282638,-1.448387096774198,76.55,,27,0
2008,Kootenai,18,8.65,2.4,34.193548387096776,45.96551724137931,44.645161290322584,48.4,61.12903225806452,66.2,76.0,73.70967741935483,1.314285714285715,-0.8238095238095238,-0.7380952380952377,0.1047619047619048,-0.3142857142857143,-0.7285714285714286,-0.6761904761904762,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8509984639016821,7.973727422003286,-0.6897081413210415,-3.3047619047619037,-0.5975422427035326,-1.2619047619047592,-1.8740399385560664,-2.932258064516134,85.59,76.45,27,0
2009,Kootenai,27,66.7,51.0,35.064516129032256,42.642857142857146,41.903225806451616,50.3,60.74193548387097,66.96666666666667,77.16129032258064,75.25806451612904,-0.0857142857142854,-0.9238095238095236,0.7619047619047619,0.1047619047619048,-0.0142857142857142,-1.3285714285714283,0.2238095238095238,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199692780337983,4.651067323481122,-3.4316436251920095,-1.404761904761905,-0.9846390168970842,-0.4952380952380935,-0.7127496159754259,-1.3838709677419274,8.65,56.93,27,0
2010,Kootenai,6,2.1,0.5,37.096774193548384,40.92857142857143,46.96774193548387,50.4,55.806451612903224,63.43333333333333,73.3225806451613,72.29032258064517,-1.085714285714285,-1.8238095238095235,-1.038095238095238,0.1047619047619048,0.9857142857142858,2.5714285714285716,-0.0761904761904761,-0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0522273425499264,2.936781609195407,1.6328725038402467,-1.3047619047619037,-5.920122887864828,-4.028571428571432,-4.551459293394771,-4.351612903225799,66.7,53.64666666666667,27,0
2011,Kootenai,20,17.919999999999998,9.0,36.354838709677416,34.107142857142854,44.74193548387097,45.43333333333333,57.67741935483871,62.1,71.48387096774194,77.29032258064517,0.2142857142857148,0.8761904761904766,0.3619047619047624,1.304761904761905,0.2857142857142856,0.2714285714285713,-0.3761904761904762,-0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3102918586789585,-3.8846469622331696,-0.5929339477726572,-6.271428571428572,-4.0491551459293404,-5.361904761904761,-6.3901689708141305,0.6483870967742007,2.1,25.816666666666666,27,0
2012,Kootenai,6,3.8,2.0,35.16129032258065,37.48275862068966,43.354838709677416,52.93333333333333,58.45161290322581,61.833333333333336,76.35483870967742,76.70967741935483,0.1142857142857147,-0.1238095238095233,4.661904761904762,0.3047619047619045,-0.3142857142857143,2.271428571428572,1.5238095238095235,-0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167434715821897,-0.5090311986863654,-1.9800307219662088,1.2285714285714278,-3.2749615975422444,-5.628571428571426,-1.519201228878643,0.0677419354838662,17.919999999999998,28.906666666666666,27,0
2013,Kootenai,23,92.0,48.0,35.32258064516129,41.0,45.483870967741936,49.3,62.83870967741935,65.66666666666667,78.35483870967742,75.70967741935483,-1.8857142857142852,-1.1238095238095238,-0.4380952380952378,0.9047619047619048,1.6857142857142855,1.3714285714285714,-0.6761904761904762,1.1849999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780337941628303,3.0082101806239763,0.1490015360983108,-2.404761904761905,1.1121351766513,-1.7952380952380906,0.480798771121357,-0.9322580645161338,3.8,7.94,27,0
2014,Kootenai,36,208.8,121.0,33.645161290322584,31.142857142857142,42.806451612903224,51.333333333333336,61.67741935483871,64.46666666666667,78.7741935483871,75.25806451612904,-0.685714285714285,0.7761904761904761,1.6619047619047622,0.5047619047619047,-0.2142857142857144,0.1714285714285712,-0.3761904761904763,1.0850000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3993855606758745,-6.848932676518881,-2.528417818740401,-0.3714285714285665,-0.0491551459293404,-2.9952380952380935,0.9001536098310368,-1.3838709677419274,92.0,37.906666666666666,27,0
2015,Kootenai,30,255.4,135.0,36.03225806451613,42.642857142857146,49.58064516129032,53.86666666666667,64.25806451612904,75.26666666666667,77.54838709677419,77.3225806451613,-0.9857142857142852,0.8761904761904762,0.3619047619047624,-0.7952380952380953,0.3857142857142857,-1.0285714285714285,-0.0761904761904761,-0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877112135176702,4.651067323481122,4.245775729646695,2.161904761904765,2.531490015360987,7.804761904761904,-0.3256528417818742,0.6806451612903288,208.8,101.53333333333335,27,0
2016,Kootenai,14,124.75,69.0,35.354838709677416,42.72413793103448,46.16129032258065,59.93333333333333,62.483870967741936,68.73333333333333,72.41935483870968,76.51612903225806,0.0142857142857146,-0.1238095238095238,1.3619047619047624,-1.3952380952380952,0.5857142857142859,-1.2285714285714286,1.0238095238095235,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102918586789585,4.732348111658453,0.8264208909370225,8.228571428571428,0.7572964669738838,1.2714285714285722,-5.454685099846387,-0.1258064516129025,255.4,185.4,27,0
2017,Kootenai,18,29.870000000000005,18.6,29.580645161290324,37.0,43.935483870967744,48.86666666666667,63.0,68.56666666666666,81.58064516129032,80.93548387096774,-1.6857142857142853,4.1761904761904765,2.761904761904762,1.1047619047619048,-1.1142857142857143,-1.2285714285714286,-0.6761904761904762,-1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.463901689708134,-0.9917898193760236,-1.3993855606758814,-2.838095238095235,1.2734254992319478,1.1047619047619008,3.706605222734254,4.293548387096777,124.75,196.3166666666667,27,0
2018,Kootenai,1,0.1,0.1,37.03225806451613,33.57142857142857,44.74193548387097,49.266666666666666,67.41935483870968,65.83333333333333,78.6774193548387,76.7741935483871,1.1142857142857148,0.2761904761904761,-0.538095238095238,2.6047619047619044,-1.3142857142857145,-0.5285714285714285,-0.7761904761904762,-0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9877112135176704,-4.420361247947454,-0.5929339477726572,-2.4380952380952365,5.6927803379416275,-1.6285714285714334,0.8033794162826382,0.1322580645161366,29.870000000000005,136.67333333333332,27,0
2020,Kootenai,32,1499.95,1405.0,36.67741935483871,39.48275862068966,43.32258064516129,52.3,59.774193548387096,65.8,75.12903225806451,78.19354838709677,2.2142857142857144,-0.9238095238095236,-0.7380952380952377,-0.5952380952380953,0.6857142857142855,-0.9285714285714286,0.1238095238095238,-1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328725038402538,1.4909688013136346,-2.012288786482337,0.5952380952380949,-1.952380952380956,-1.6619047619047649,-2.745007680491554,1.551612903225802,0.1,51.57333333333333,27,1
2021,Kootenai,2,36.0,33.0,35.193548387096776,33.285714285714285,47.774193548387096,55.13333333333333,61.774193548387096,75.4,85.29032258064517,73.45161290322581,1.6142857142857148,-0.6238095238095238,-2.6380952380952376,-1.1952380952380952,-0.4142857142857141,-1.3285714285714283,-0.7761904761904762,2.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490015360983179,-4.706075533661739,2.439324116743471,3.4285714285714306,0.0476190476190439,7.938095238095244,7.416282642089101,-3.1903225806451587,1499.95,509.97333333333336,27,0
2022,Kootenai,5,6.21,4.21,35.54838709677419,38.785714285714285,46.12903225806452,46.8,55.645161290322584,66.23333333333333,79.51612903225806,81.96774193548387,1.0142857142857151,-0.3238095238095235,-0.938095238095238,0.1047619047619048,0.5857142857142859,1.971428571428571,0.1238095238095238,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038402457757343,0.793924466338261,0.7941628264208944,-4.904761904761905,-6.081413210445469,-1.2285714285714278,1.6420890937019976,5.325806451612905,36.0,512.0166666666668,27,0
2023,Kootenai,5,4621.0,4474.0,35.41935483870968,36.57142857142857,42.96774193548387,51.733333333333334,68.7741935483871,72.23333333333333,80.09677419354838,79.16129032258064,-1.7857142857142851,-0.9238095238095236,-1.5380952380952375,0.0047619047619047,0.9857142857142858,-0.6285714285714286,-0.3761904761904762,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3748079877112218,-1.4203612479474543,-2.3671274961597533,0.028571428571432,7.047619047619051,4.771428571428572,2.222734254992318,2.519354838709674,6.21,514.0533333333334,27,1
2024,Kootenai,2,135.78,113.28,31.193548387096776,38.172413793103445,46.483870967741936,53.3,59.96774193548387,66.66666666666667,82.2258064516129,76.3225806451613,-0.0857142857142854,1.1761904761904765,0.2619047619047623,-0.6952380952380952,0.1857142857142859,0.1714285714285712,0.0238095238095238,-0.0149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.850998463901682,0.1806239737274211,1.1490015360983108,1.595238095238095,-1.7588325652841803,-0.7952380952380906,4.35176651305683,-0.3193548387096712,4621.0,1554.4033333333334,27,0
2025,Kootenai,1,23.0,23.0,34.354838709677416,35.25,46.61290322580645,55.93333333333333,64.35483870967742,71.93333333333334,78.0,,-2.185714285714285,0.4761904761904763,0.6619047619047622,-0.2952380952380953,-1.1142857142857143,-1.2285714285714286,0.6238095238095237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6897081413210415,-2.7417898193760237,1.2780337941628233,4.228571428571428,2.6282642089093713,4.471428571428575,0.1259600614439335,,135.78,1587.6633333333332,27,0
2005,Latah,7,105.1,53.0,44.16129032258065,49.785714285714285,58.61290322580645,63.46666666666667,71.54838709677419,75.93333333333334,92.2258064516129,90.90322580645162,-0.7228571428571429,-0.9214285714285716,-0.2457142857142857,0.2857142857142858,1.794761904761905,0.0680952380952379,0.0266666666666667,-0.340952380952381,-2.861904761904762,-4.3619047619047615,-0.6714285714285714,-0.0285714285714285,0.0,0.0,0.0,0.0,1.9877112135176704,3.4579521463757885,3.537634408602152,0.914285714285718,-1.3302611367127497,-4.649206349206352,-0.6021505376344152,0.1182795698924792,,,28,0
2006,Latah,23,207.55,100.0,48.41935483870968,46.535714285714285,54.064516129032256,62.166666666666664,74.03225806451613,80.56666666666666,95.64516129032258,89.58064516129032,0.0771428571428571,-0.8614285714285714,-0.3557142857142858,1.0057142857142858,0.2247619047619047,0.2180952380952379,-0.0233333333333333,-0.210952380952381,-2.861904761904762,-4.261904761904762,-0.4714285714285713,-0.0285714285714285,0.0,0.0,0.0,0.0,6.245775729646702,0.2079521463757885,-1.0107526881720403,-0.3857142857142861,1.1536098310291862,-0.0158730158730264,2.8172043010752645,-1.204301075268816,105.1,,28,0
2007,Latah,12,126.49,100.0,37.58064516129032,46.57142857142857,58.38709677419355,62.96666666666667,73.64516129032258,80.36666666666666,95.7741935483871,88.70967741935483,-0.9228571428571428,-0.0014285714285713,-0.5357142857142858,-0.6742857142857142,-0.6052380952380952,-0.471904761904762,-0.1933333333333333,-0.020952380952381,-1.461904761904762,-1.7619047619047614,-0.6714285714285714,-0.0285714285714285,0.0,0.0,0.0,0.0,-4.592933947772657,0.2436664320900732,3.311827956989255,0.4142857142857181,0.7665130568356346,-0.2158730158730293,2.946236559139791,-2.0752688172043037,207.55,,28,0
2008,Latah,6,85.1,40.0,39.70967741935484,48.96551724137931,51.41935483870968,58.733333333333334,73.09677419354838,78.9,90.35483870967742,88.54838709677419,-0.2828571428571429,-0.6914285714285715,-0.5757142857142858,-0.7142857142857142,-0.4752380952380952,-0.541904761904762,-0.0033333333333332,0.4290476190476189,4.138095238095238,-4.3619047619047615,-0.6714285714285714,-0.0285714285714285,0.0,0.0,0.0,0.0,-2.4639016897081376,2.6377551020408134,-3.655913978494617,-3.819047619047616,0.2181259600614424,-1.6825396825396837,-2.4731182795698885,-2.2365591397849443,126.49,146.38,28,0
2009,Latah,7,3.71,2.0,39.25806451612903,47.785714285714285,48.774193548387096,61.333333333333336,73.45161290322581,79.9,91.61290322580643,88.25806451612904,0.417142857142857,-0.5814285714285714,0.8242857142857143,-0.4242857142857141,-0.5652380952380952,-0.411904761904762,0.2466666666666666,1.3690476190476193,0.138095238095238,-4.3619047619047615,1.0285714285714285,-0.0285714285714285,0.0,0.0,0.0,0.0,-2.9155145929339454,1.4579521463757883,-6.3010752688172005,-1.2190476190476147,0.572964669738866,-0.6825396825396837,-1.2150537634408778,-2.5268817204300973,85.1,139.71333333333334,28,0
2010,Latah,10,13.98,6.0,46.806451612903224,50.67857142857143,56.67741935483871,62.0,65.6774193548387,74.13333333333334,89.16129032258064,87.51612903225806,0.7871428571428571,-0.6214285714285714,-0.3057142857142858,0.3057142857142858,0.4547619047619047,1.498095238095238,-0.0733333333333333,-0.150952380952381,-2.861904761904762,-4.3619047619047615,-0.6714285714285714,-0.0285714285714285,0.0,0.0,0.0,0.0,4.632872503840247,4.350809289232934,1.6021505376344152,-0.5523809523809504,-7.201228878648237,-6.449206349206349,-3.6666666666666714,-3.2688172043010724,3.71,71.76666666666667,28,0
2011,Latah,14,41.3,25.0,42.87096774193548,42.285714285714285,53.67741935483871,54.833333333333336,65.58064516129032,73.86666666666666,85.58064516129032,91.29032258064515,0.0571428571428571,0.8485714285714285,0.4142857142857141,0.3557142857142858,2.1447619047619044,-0.591904761904762,-0.0833333333333333,-0.340952380952381,-2.761904761904762,3.3380952380952387,-0.2714285714285713,-0.0285714285714285,0.0,0.0,0.0,0.0,0.697388632872503,-4.0420478536242115,-1.3978494623655848,-7.719047619047615,-7.298003072196622,-6.715873015873029,-7.247311827956992,0.5053763440860166,13.98,34.26333333333333,28,0
