STATION,avg_temp_f,max_temp_f,min_temp_f,total_precip_in,avg_wind,max_wind,YEAR
USR0000IPIN,81.65217391304348,99.0,43.0,0.0,,,2015
USR0000IPIT,97.75,116.0,52.0,0.0,,,2015
USR0000IPOB,85.03260869565217,103.0,36.0,0.0,,,2015
USR0000IPOT,86.58695652173913,105.0,35.0,0.0,,,2015
USR0000IPOW,85.23913043478261,103.0,33.0,0.0,,,2015
USR0000IPRL,83.20652173913044,103.0,32.0,0.0,,,2015
USR0000IRAF,86.92391304347827,106.0,33.0,0.0,,,2015
USR0000IRED,82.97826086956522,102.0,30.0,0.0,,,2015
USR0000IROC,87.3804347826087,105.0,41.0,0.0,,,2015
USR0000ISAD,73.1086956521739,93.0,31.0,0.0,,,2015
USR0000ISAL,81.04347826086956,98.0,44.0,0.0,,,2015
USR0000ISHO,84.30434782608695,104.0,44.0,0.0,,,2015
USR0000ISKI,80.45652173913044,100.0,41.0,0.0,,,2015
USR0000ISKU,80.52173913043478,99.0,41.0,0.0,,,2015
USR0000ISLA,94.40217391304348,113.0,46.0,0.0,,,2015
USR0000ISNA,84.84782608695652,105.0,47.0,0.0,,,2015
USR0000ISPA,84.1304347826087,101.0,41.0,0.0,,,2015
USR0000ISTN,76.30434782608695,92.0,27.0,0.0,,,2015
USR0000ITEA,81.8586956521739,100.0,38.0,0.0,,,2015
USR0000ITOW,86.29347826086956,105.0,37.0,0.0,,,2015
USR0000ITRA,81.02173913043478,96.0,46.0,0.0,,,2015
USR0000ITRI,82.07608695652173,97.0,34.0,0.0,,,2015
USR0000ITWI,91.0,108.0,49.0,0.0,,,2015
USR0000IWEI,86.43478260869566,106.0,48.0,0.0,,,2015
USR0000MHHS,67.54347826086956,85.0,32.0,0.0,,,2015
USS0011E10S,77.6086956521739,94.0,30.0,4.9,,,2015
USS0011E36S,68.33695652173913,82.0,33.0,6.5,,,2015
USS0011E37S,72.18478260869566,87.0,32.0,7.1000000000000005,,,2015
USS0011F02S,78.1304347826087,94.0,32.0,4.5,,,2015
USS0011F11S,75.79347826086956,90.0,35.0,4.1,,,2015
USS0011G01S,73.96739130434783,89.0,32.0,5.3,,,2015
USS0011G05S,76.3913043478261,89.0,29.0,5.4,,,2015
USS0011G06S,73.06521739130434,87.0,29.0,4.5,,,2015
USS0011G30S,74.26086956521739,89.0,34.0,4.6,,,2015
USS0011G32S,69.96739130434783,84.0,30.0,5.7,,,2015
USS0011G33S,74.82608695652173,88.0,26.0,4.8,,,2015
USS0012G17S,76.3913043478261,91.0,35.0,3.9,,,2015
USS0012G18S,78.09782608695652,91.0,40.0,3.2,,,2015
USS0013D16S,76.67391304347827,93.0,32.0,4.0,,,2015
USS0013D22S,69.72826086956522,86.0,33.0,6.2,,,2015
USS0013E06S,76.30434782608695,92.0,30.0,4.4,,,2015
USS0013E16S,67.45652173913044,81.0,33.0,4.6,,,2015
USS0013E18S,65.33695652173913,81.0,27.0,4.7,,,2015
USS0013E27S,69.40217391304348,83.0,32.0,3.7,,,2015
USS0013F03S,70.6195652173913,85.0,28.0,6.7,,,2015
USS0013F04S,76.06521739130434,91.0,29.0,3.2,,,2015
USS0013F09S,72.95652173913044,88.0,33.0,3.4,,,2015
USS0013F13S,65.19565217391305,81.0,26.0,7.9,1.7391228070175437,2.46,2015
USS0013G01S,69.3586956521739,83.0,35.0,3.6,,,2015
USS0014C04S,73.32584269662921,92.0,30.0,2.4,,,2015
USS0014C05S,76.1304347826087,93.0,31.0,3.1,,,2015
USS0014E01S,65.8804347826087,81.0,29.0,4.6000000000000005,,,2015
USS0014E04S,70.18478260869566,85.0,32.0,4.8,,,2015
USS0014F02S,74.1195652173913,88.0,27.0,5.3,,,2015
USS0014F03S,71.32608695652173,87.0,31.0,6.0,,,2015
USS0014F04S,65.56521739130434,80.0,32.0,4.7,1.4979347826086957,3.58,2015
USS0014F08S,66.6195652173913,82.0,38.0,4.2,,,2015
USS0014F11S,78.81521739130434,93.0,31.0,4.6,,,2015
USS0014F12S,68.33695652173913,86.0,29.0,4.3,,,2015
USS0014F16S,73.57608695652173,91.0,28.0,5.6,,,2015
USS0014F17S,75.20652173913044,92.0,27.0,3.4000000000000004,,,2015
USS0014F19S,77.92391304347827,93.0,30.0,4.1000000000000005,,,2015
USS0014G01S,73.42391304347827,89.0,36.0,4.0,,,2015
USS0014G02S,76.69565217391305,93.0,31.0,3.3,,,2015
USS0015B02S,75.20652173913044,96.0,39.0,3.5,,,2015
USS0015B09S,69.3695652173913,89.0,36.0,2.1,,,2015
USS0015B14S,70.41304347826087,90.0,36.0,3.1,,,2015
USS0015B21S,79.40217391304348,100.0,33.0,3.8000000000000003,,,2015
USS0015C04S,79.3804347826087,98.0,38.0,2.9,,,2015
USS0015C05S,80.83695652173913,102.0,35.0,3.1999999999999997,,,2015
USS0015C06S,72.3695652173913,90.0,38.0,2.9,,,2015
USS0015C09S,72.06521739130434,91.0,29.0,2.9,,,2015
USS0015C16S,71.43478260869566,91.0,36.0,3.8,,,2015
USS0015D01S,71.29347826086956,90.0,32.0,3.2,,,2015
USS0015D06S,74.25,92.0,24.0,3.8000000000000003,,,2015
USS0015E02S,75.52173913043478,96.0,31.0,2.3,,,2015
USS0015E04S,74.8913043478261,94.0,27.0,2.9,,,2015
USS0015E08S,81.22826086956522,99.0,33.0,2.6,,,2015
USS0015E09S,74.1413043478261,91.0,38.0,3.4,,,2015
USS0015E11S,74.68478260869566,92.0,28.0,3.4,,,2015
USS0015F01S,75.83695652173913,93.0,34.0,2.3,,,2015
USS0015F04S,69.1086956521739,86.0,38.0,4.8,2.8909782608695656,3.8,2015
USS0015F05S,71.68478260869566,90.0,28.0,3.2,,,2015
USS0015F06S,83.25,101.0,36.0,1.1,,,2015
USS0015F09S,78.15217391304348,97.0,37.0,3.0,,,2015
USS0015F14S,80.1195652173913,98.0,26.0,2.5,,,2015
USS0015G02S,72.8804347826087,89.0,35.0,8.1,,,2015
USS0016A04S,72.8913043478261,92.0,36.0,2.1,,,2015
USS0016A08S,68.3804347826087,86.0,34.0,2.5,,,2015
USS0016A10S,66.90217391304348,84.0,36.0,2.7,,,2015
USS0016A12S,72.91304347826087,94.0,30.0,5.0,,,2015
USS0016A14S,76.72826086956522,95.0,42.0,2.1,3.8394565217391308,5.59,2015
USS0016B14S,79.26086956521739,101.0,38.0,2.1,,,2015
USS0016C01S,84.8913043478261,104.0,34.0,1.1,,,2015
USS0016C02S,75.28260869565217,94.0,43.0,1.0,,,2015
USS0016C20S,71.6304347826087,90.0,38.0,2.7,,,2015
USS0016D08S,79.02173913043478,98.0,38.0,3.1,,,2015
USS0016D09S,75.77173913043478,96.0,35.0,4.0,,,2015
USS0016E05S,81.92391304347827,100.0,30.0,2.3,,,2015
USS0016E10S,75.1413043478261,94.0,37.0,2.9,,,2015
USS0016E11S,76.76086956521739,96.0,30.0,2.0,,,2015
USS0016E14S,81.41304347826087,100.0,45.0,1.1,2.2690217391304346,4.7,2015
USS0016E18S,80.56521739130434,102.0,30.0,1.7,3.095434782608696,7.38,2015
USS0016F02S,71.56521739130434,90.0,37.0,2.1,2.757391304347826,4.25,2015
USS0016F08S,78.05434782608695,95.0,40.0,2.0,,,2015
USS0016G01S,76.6086956521739,92.0,40.0,1.3,,,2015
USS0016G07S,80.72826086956522,95.0,40.0,1.8,,,2015
USS0017B06S,74.6304347826087,93.0,42.0,1.4,,,2015
USW00004109,92.94318181818181,110.0,44.0,1.77,1.9580898876404496,4.25,2015
USW00004110,85.83695652173913,103.0,41.0,1.53,7.687826086956521,16.11,2015
USW00004112,77.66304347826087,93.0,28.0,2.75,4.141195652173913,8.5,2015
USW00004114,84.24175824175825,100.0,38.0,1.73,5.195454545454545,10.96,2015
USW00004126,81.16483516483517,98.0,38.0,1.31,,,2015
USW00004127,86.27173913043478,103.0,41.0,0.8500000000000001,,,2015
USW00024106,91.58888888888889,109.0,47.0,0.88,9.242967032967034,20.36,2015
USW00024131,90.8586956521739,110.0,50.0,1.32,6.951956521739131,13.42,2015
USW00024133,84.83333333333333,102.0,41.0,1.27,6.248111111111111,15.88,2015
USW00024145,84.3586956521739,101.0,36.0,2.34,7.763913043478261,18.12,2015
USW00024149,91.30434782608695,111.0,50.0,1.25,5.521304347826087,11.63,2015
USW00024151,87.71111111111111,100.0,38.0,5.36,,,2015
USW00024156,86.32608695652173,101.0,36.0,2.2199999999999998,7.949021739130434,18.12,2015
USW00094143,85.52173913043478,101.0,31.0,1.04,,,2015
USW00094178,88.27173913043478,102.0,41.0,1.27,9.696521739130436,18.34,2015
USW00094182,79.79347826086956,97.0,35.0,2.91,4.8675,10.29,2015
USW00094194,82.78260869565217,96.0,37.0,2.24,6.540652173913044,12.97,2015
